0.22563,-0.92,0.6
0.44592,-0.92,0.64
0.70766,-0.92,0.68
0.35856,-0.92,0.72
0.17023,-0.92,0.76
0.045153,-0.92,0.8
-0.033256,-0.92,0.84
-0.070389,-0.92,0.88
-0.068031,-0.92,0.92
-0.02608,-0.92,0.96
0.11418,-0.88,-1
0.030558,-0.88,-0.96
-0.011393,-0.88,-0.92
-0.013751,-0.88,-0.88
0.023382,-0.88,-0.84
0.10179,-0.88,-0.8
0.22687,-0.88,-0.76
0.41519,-0.88,-0.72
0.76429,-0.88,-0.68
0.50255,-0.88,-0.64
0.28227,-0.88,-0.6
0.13863,-0.88,-0.56
0.045252,-0.88,-0.52
-0.0055979,-0.88,-0.48
-0.016599,-0.88,-0.44
0.011771,-0.88,-0.4
0.080814,-0.88,-0.36
0.19482,-0.88,-0.32
0.36646,-0.88,-0.28
0.65232,-0.88,-0.24
0.57018,-0.88,-0.2
0.32239,-0.88,-0.16
0.16547,-0.88,-0.12
0.061988,-0.88,-0.08
0.0021183,-0.88,-0.04
-0.017547,-0.88,0
0.0021183,-0.88,0.04
0.061988,-0.88,0.08
0.16547,-0.88,0.12
0.32239,-0.88,0.16
0.57018,-0.88,0.2
0.65232,-0.88,0.24
0.36646,-0.88,0.28
0.19482,-0.88,0.32
0.080814,-0.88,0.36
0.011771,-0.88,0.4
-0.016599,-0.88,0.44
-0.0055979,-0.88,0.48
0.045252,-0.88,0.52
0.13863,-0.88,0.56
0.28227,-0.88,0.6
0.50255,-0.88,0.64
0.76429,-0.88,0.68
0.41519,-0.88,0.72
0.22687,-0.88,0.76
0.10179,-0.88,0.8
0.023382,-0.88,0.84
-0.013751,-0.88,0.88
-0.011393,-0.88,0.92
0.030558,-0.88,0.96
0.13165,-0.84,-1
0.048028,-0.84,-0.96
0.0060773,-0.84,-0.92
0.0037193,-0.84,-0.88
0.040853,-0.84,-0.84
0.11926,-0.84,-0.8
0.24434,-0.84,-0.76
0.43266,-0.84,-0.72
0.78176,-0.84,-0.68
0.52002,-0.84,-0.64
0.29974,-0.84,-0.6
0.1561,-0.84,-0.56
0.062723,-0.84,-0.52
0.011873,-0.84,-0.48
0.00087182,-0.84,-0.44
0.029242,-0.84,-0.4
0.098285,-0.84,-0.36
0.21229,-0.84,-0.32
0.38393,-0.84,-0.28
0.66979,-0.84,-0.24
0.58765,-0.84,-0.2
0.33986,-0.84,-0.16
0.18294,-0.84,-0.12
0.079459,-0.84,-0.08
0.019589,-0.84,-0.04
-7.6742e-05,-0.84,0
0.019589,-0.84,0.04
0.079459,-0.84,0.08
0.18294,-0.84,0.12
0.33986,-0.84,0.16
0.58765,-0.84,0.2
0.66979,-0.84,0.24
0.38393,-0.84,0.28
0.21229,-0.84,0.32
0.098285,-0.84,0.36
0.029242,-0.84,0.4
0.00087182,-0.84,0.44
0.011873,-0.84,0.48
0.062723,-0.84,0.52
0.1561,-0.84,0.56
0.29974,-0.84,0.6
0.52002,-0.84,0.64
0.78176,-0.84,0.68
0.43266,-0.84,0.72
0.24434,-0.84,0.76
0.11926,-0.84,0.8
0.040853,-0.84,0.84
0.0037193,-0.84,0.88
0.0060773,-0.84,0.92
0.048028,-0.84,0.96
0.10925,-0.8,-1
0.025635,-0.8,-0.96
-0.016316,-0.8,-0.92
-0.018674,-0.8,-0.88
0.01846,-0.8,-0.84
0.096868,-0.8,-0.8
0.22195,-0.8,-0.76
0.41027,-0.8,-0.72
0.75937,-0.8,-0.68
0.49763,-0.8,-0.64
0.27734,-0.8,-0.6
0.13371,-0.8,-0.56
0.040329,-0.8,-0.52
-0.01052,-0.8,-0.48
-0.021521,-0.8,-0.44
0.0068487,-0.8,-0.4
0.075892,-0.8,-0.36
0.1899,-0.8,-0.32
0.36153,-0.8,-0.28
0.6474,-0.8,-0.24
0.56526,-0.8,-0.2
0.31747,-0.8,-0.16
0.16055,-0.8,-0.12
0.057066,-0.8,-0.08
-0.0028042,-0.8,-0.04
-0.02247,-0.8,0
-0.0028042,-0.8,0.04
0.057066,-0.8,0.08
0.16055,-0.8,0.12
0.31747,-0.8,0.16
0.56526,-0.8,0.2
0.6474,-0.8,0.24
0.36153,-0.8,0.28
0.1899,-0.8,0.32
0.075892,-0.8,0.36
0.0068487,-0.8,0.4
-0.021521,-0.8,0.44
-0.01052,-0.8,0.48
0.040329,-0.8,0.52
0.13371,-0.8,0.56
0.27734,-0.8,0.6
0.49763,-0.8,0.64
0.75937,-0.8,0.68
0.41027,-0.8,0.72
0.22195,-0.8,0.76
0.096868,-0.8,0.8
0.01846,-0.8,0.84
-0.018674,-0.8,0.88
-0.016316,-0.8,0.92
0.025635,-0.8,0.96
0.04789,-0.76,-1
-0.035729,-0.76,-0.96
-0.07768,-0.76,-0.92
-0.080038,-0.76,-0.88
-0.042904,-0.76,-0.84
0.035504,-0.76,-0.8
0.16058,-0.76,-0.76
0.34891,-0.76,-0.72
0.69801,-0.76,-0.68
0.43627,-0.76,-0.64
0.21598,-0.76,-0.6
0.072346,-0.76,-0.56
-0.021035,-0.76,-0.52
-0.071885,-0.76,-0.48
-0.082885,-0.76,-0.44
-0.054515,-0.76,-0.4
0.014527,-0.76,-0.36
0.12854,-0.76,-0.32
0.30017,-0.76,-0.28
0.58603,-0.76,-0.24
0.5039,-0.76,-0.2
0.2561,-0.76,-0.16
0.099182,-0.76,-0.12
-0.0042987,-0.76,-0.08
-0.064168,-0.76,-0.04
-0.083834,-0.76,0
-0.064168,-0.76,0.04
-0.0042987,-0.76,0.08
0.099182,-0.76,0.12
0.2561,-0.76,0.16
0.5039,-0.76,0.2
0.58603,-0.76,0.24
0.30017,-0.76,0.28
0.12854,-0.76,0.32
0.014527,-0.76,0.36
-0.054515,-0.76,0.4
-0.082885,-0.76,0.44
-0.071885,-0.76,0.48
-0.021035,-0.76,0.52
0.072346,-0.76,0.56
0.21598,-0.76,0.6
0.43627,-0.76,0.64
0.69801,-0.76,0.68
0.34891,-0.76,0.72
0.16058,-0.76,0.76
0.035504,-0.76,0.8
-0.042904,-0.76,0.84
-0.080038,-0.76,0.88
-0.07768,-0.76,0.92
-0.035729,-0.76,0.96
-0.049998,-0.72,-1
-0.13362,-0.72,-0.96
-0.17557,-0.72,-0.92
-0.17793,-0.72,-0.88
-0.14079,-0.72,-0.84
-0.062385,-0.72,-0.8
0.062693,-0.72,-0.76
0.25102,-0.72,-0.72
0.60012,-0.72,-0.68
0.33838,-0.72,-0.64
0.11809,-0.72,-0.6
-0.025543,-0.72,-0.56
-0.11892,-0.72,-0.52
-0.16977,-0.72,-0.48
-0.18077,-0.72,-0.44
-0.1524,-0.72,-0.4
-0.083361,-0.72,-0.36
0.030647,-0.72,-0.32
0.20228,-0.72,-0.28
0.48815,-0.72,-0.24
0.40601,-0.72,-0.2
0.15821,-0.72,-0.16
0.0012931,-0.72,-0.12
-0.10219,-0.72,-0.08
-0.16206,-0.72,-0.04
-0.18172,-0.72,0
-0.16206,-0.72,0.04
-0.10219,-0.72,0.08
0.0012931,-0.72,0.12
0.15821,-0.72,0.16
0.40601,-0.72,0.2
0.48815,-0.72,0.24
0.20228,-0.72,0.28
0.030647,-0.72,0.32
-0.083361,-0.72,0.36
-0.1524,-0.72,0.4
-0.18077,-0.72,0.44
-0.16977,-0.72,0.48
-0.11892,-0.72,0.52
-0.025543,-0.72,0.56
0.11809,-0.72,0.6
0.33838,-0.72,0.64
0.60012,-0.72,0.68
0.25102,-0.72,0.72
0.062693,-0.72,0.76
-0.062385,-0.72,0.8
-0.14079,-0.72,0.84
-0.17793,-0.72,0.88
-0.17557,-0.72,0.92
-0.13362,-0.72,0.96
-0.18051,-0.68,-1
-0.26413,-0.68,-0.96
-0.30608,-0.68,-0.92
-0.30844,-0.68,-0.88
-0.2713,-0.68,-0.84
-0.1929,-0.68,-0.8
-0.067818,-0.68,-0.76
0.12051,-0.68,-0.72
0.46961,-0.68,-0.68
0.20787,-0.68,-0.64
-0.01242,-0.68,-0.6
-0.15605,-0.68,-0.56
-0.24943,-0.68,-0.52
-0.30028,-0.68,-0.48
-0.31129,-0.68,-0.44
-0.28292,-0.68,-0.4
-0.21387,-0.68,-0.36
-0.099864,-0.68,-0.32
0.07177,-0.68,-0.28
0.35763,-0.68,-0.24
0.2755,-0.68,-0.2
0.027704,-0.68,-0.16
-0.12922,-0.68,-0.12
-0.2327,-0.68,-0.08
-0.29257,-0.68,-0.04
-0.31223,-0.68,0
-0.29257,-0.68,0.04
-0.2327,-0.68,0.08
-0.12922,-0.68,0.12
0.027704,-0.68,0.16
0.2755,-0.68,0.2
0.35763,-0.68,0.24
0.07177,-0.68,0.28
-0.099864,-0.68,0.32
-0.21387,-0.68,0.36
-0.28292,-0.68,0.4
-0.31129,-0.68,0.44
-0.30028,-0.68,0.48
-0.24943,-0.68,0.52
-0.15605,-0.68,0.56
-0.01242,-0.68,0.6
0.20787,-0.68,0.64
0.46961,-0.68,0.68
0.12051,-0.68,0.72
-0.067818,-0.68,0.76
-0.1929,-0.68,0.8
-0.2713,-0.68,0.84
-0.30844,-0.68,0.88
-0.30608,-0.68,0.92
-0.26413,-0.68,0.96
-0.33844,-0.64,-1
-0.42206,-0.64,-0.96
-0.46401,-0.64,-0.92
-0.46637,-0.64,-0.88
-0.42923,-0.64,-0.84
-0.35083,-0.64,-0.8
-0.22575,-0.64,-0.76
-0.037422,-0.64,-0.72
0.31168,-0.64,-0.68
0.049937,-0.64,-0.64
-0.17035,-0.64,-0.6
-0.31398,-0.64,-0.56
-0.40736,-0.64,-0.52
-0.45821,-0.64,-0.48
-0.46922,-0.64,-0.44
-0.44085,-0.64,-0.4
-0.3718,-0.64,-0.36
-0.25779,-0.64,-0.32
-0.08616,-0.64,-0.28
0.1997,-0.64,-0.24
0.11757,-0.64,-0.2
-0.13023,-0.64,-0.16
-0.28715,-0.64,-0.12
-0.39063,-0.64,-0.08
-0.4505,-0.64,-0.04
-0.47016,-0.64,0
-0.4505,-0.64,0.04
-0.39063,-0.64,0.08
-0.28715,-0.64,0.12
-0.13023,-0.64,0.16
0.11757,-0.64,0.2
0.1997,-0.64,0.24
-0.08616,-0.64,0.28
-0.25779,-0.64,0.32
-0.3718,-0.64,0.36
-0.44085,-0.64,0.4
-0.46922,-0.64,0.44
-0.45821,-0.64,0.48
-0.40736,-0.64,0.52
-0.31398,-0.64,0.56
-0.17035,-0.64,0.6
0.049937,-0.64,0.64
0.31168,-0.64,0.68
-0.037422,-0.64,0.72
-0.22575,-0.64,0.76
-0.35083,-0.64,0.8
-0.42923,-0.64,0.84
-0.46637,-0.64,0.88
-0.46401,-0.64,0.92
-0.42206,-0.64,0.96
-0.51749,-0.6,-1
-0.60111,-0.6,-0.96
-0.64306,-0.6,-0.92
-0.64542,-0.6,-0.88
-0.60829,-0.6,-0.84
-0.52988,-0.6,-0.8
-0.4048,-0.6,-0.76
-0.21648,-0.6,-0.72
0.13262,-0.6,-0.68
-0.12912,-0.6,-0.64
-0.3494,-0.6,-0.6
-0.49304,-0.6,-0.56
-0.58642,-0.6,-0.52
-0.63727,-0.6,-0.48
-0.64827,-0.6,-0.44
-0.6199,-0.6,-0.4
-0.55086,-0.6,-0.36
-0.43685,-0.6,-0.32
-0.26521,-0.6,-0.28
0.020652,-0.6,-0.24
-0.061487,-0.6,-0.2
-0.30928,-0.6,-0.16
-0.4662,-0.6,-0.12
-0.56968,-0.6,-0.08
-0.62955,-0.6,-0.04
-0.64922,-0.6,0
-0.62955,-0.6,0.04
-0.56968,-0.6,0.08
-0.4662,-0.6,0.12
-0.30928,-0.6,0.16
-0.061487,-0.6,0.2
0.020652,-0.6,0.24
-0.26521,-0.6,0.28
-0.43685,-0.6,0.32
-0.55086,-0.6,0.36
-0.6199,-0.6,0.4
-0.64827,-0.6,0.44
-0.63727,-0.6,0.48
-0.58642,-0.6,0.52
-0.49304,-0.6,0.56
-0.3494,-0.6,0.6
-0.12912,-0.6,0.64
0.13262,-0.6,0.68
-0.21648,-0.6,0.72
-0.4048,-0.6,0.76
-0.52988,-0.6,0.8
-0.60829,-0.6,0.84
-0.64542,-0.6,0.88
-0.64306,-0.6,0.92
-0.60111,-0.6,0.96
-0.71053,-0.56,-1
-0.79415,-0.56,-0.96
-0.8361,-0.56,-0.92
-0.83846,-0.56,-0.88
-0.80132,-0.56,-0.84
-0.72292,-0.56,-0.8
-0.59784,-0.56,-0.76
-0.40951,-0.56,-0.72
-0.060413,-0.56,-0.68
-0.32215,-0.56,-0.64
-0.54244,-0.56,-0.6
-0.68607,-0.56,-0.56
-0.77945,-0.56,-0.52
-0.8303,-0.56,-0.48
-0.84131,-0.56,-0.44
-0.81294,-0.56,-0.4
-0.74389,-0.56,-0.36
-0.62988,-0.56,-0.32
-0.45825,-0.56,-0.28
-0.17239,-0.56,-0.24
-0.25453,-0.56,-0.2
-0.50232,-0.56,-0.16
-0.65924,-0.56,-0.12
-0.76272,-0.56,-0.08
-0.82259,-0.56,-0.04
-0.84225,-0.56,0
-0.82259,-0.56,0.04
-0.76272,-0.56,0.08
-0.65924,-0.56,0.12
-0.50232,-0.56,0.16
-0.25453,-0.56,0.2
-0.17239,-0.56,0.24
-0.45825,-0.56,0.28
-0.62988,-0.56,0.32
-0.74389,-0.56,0.36
-0.81294,-0.56,0.4
-0.84131,-0.56,0.44
-0.8303,-0.56,0.48
-0.77945,-0.56,0.52
-0.68607,-0.56,0.56
-0.54244,-0.56,0.6
-0.32215,-0.56,0.64
-0.060413,-0.56,0.68
-0.40951,-0.56,0.72
-0.59784,-0.56,0.76
-0.72292,-0.56,0.8
-0.80132,-0.56,0.84
-0.83846,-0.56,0.88
-0.8361,-0.56,0.92
-0.79415,-0.56,0.96
-0.90986,-0.52,-1
-0.99348,-0.52,-0.96
-1.0354,-0.52,-0.92
-1.0378,-0.52,-0.88
-1.0007,-0.52,-0.84
-0.92224,-0.52,-0.8
-0.79717,-0.52,-0.76
-0.60884,-0.52,-0.72
-0.25974,-0.52,-0.68
-0.52148,-0.52,-0.64
-0.74177,-0.52,-0.6
-0.8854,-0.52,-0.56
-0.97878,-0.52,-0.52
-1.0296,-0.52,-0.48
-1.0406,-0.52,-0.44
-1.0123,-0.52,-0.4
-0.94322,-0.52,-0.36
-0.82921,-0.52,-0.32
-0.65758,-0.52,-0.28
-0.37171,-0.52,-0.24
-0.45385,-0.52,-0.2
-0.70164,-0.52,-0.16
-0.85856,-0.52,-0.12
-0.96205,-0.52,-0.08
-1.0219,-0.52,-0.04
-1.0416,-0.52,0
-1.0219,-0.52,0.04
-0.96205,-0.52,0.08
-0.85856,-0.52,0.12
-0.70164,-0.52,0.16
-0.45385,-0.52,0.2
-0.37171,-0.52,0.24
-0.65758,-0.52,0.28
-0.82921,-0.52,0.32
-0.94322,-0.52,0.36
-1.0123,-0.52,0.4
-1.0406,-0.52,0.44
-1.0296,-0.52,0.48
-0.97878,-0.52,0.52
-0.8854,-0.52,0.56
-0.74177,-0.52,0.6
-0.52148,-0.52,0.64
-0.25974,-0.52,0.68
-0.60884,-0.52,0.72
-0.79717,-0.52,0.76
-0.92224,-0.52,0.8
-1.0007,-0.52,0.84
-1.0378,-0.52,0.88
-1.0354,-0.52,0.92
-0.99348,-0.52,0.96
-1.1075,-0.48,-1
-1.1911,-0.48,-0.96
-1.2331,-0.48,-0.92
-1.2355,-0.48,-0.88
-1.1983,-0.48,-0.84
-1.1199,-0.48,-0.8
-0.99483,-0.48,-0.76
-0.80651,-0.48,-0.72
-0.45741,-0.48,-0.68
-0.71915,-0.48,-0.64
-0.93944,-0.48,-0.6
-1.0831,-0.48,-0.56
-1.1764,-0.48,-0.52
-1.2273,-0.48,-0.48
-1.2383,-0.48,-0.44
-1.2099,-0.48,-0.4
-1.1409,-0.48,-0.36
-1.0269,-0.48,-0.32
-0.85525,-0.48,-0.28
-0.56938,-0.48,-0.24
-0.65152,-0.48,-0.2
-0.89931,-0.48,-0.16
-1.0562,-0.48,-0.12
-1.1597,-0.48,-0.08
-1.2196,-0.48,-0.04
-1.2392,-0.48,0
-1.2196,-0.48,0.04
-1.1597,-0.48,0.08
-1.0562,-0.48,0.12
-0.89931,-0.48,0.16
-0.65152,-0.48,0.2
-0.56938,-0.48,0.24
-0.85525,-0.48,0.28
-1.0269,-0.48,0.32
-1.1409,-0.48,0.36
-1.2099,-0.48,0.4
-1.2383,-0.48,0.44
-1.2273,-0.48,0.48
-1.1764,-0.48,0.52
-1.0831,-0.48,0.56
-0.93944,-0.48,0.6
-0.71915,-0.48,0.64
-0.45741,-0.48,0.68
-0.80651,-0.48,0.72
-0.99483,-0.48,0.76
-1.1199,-0.48,0.8
-1.1983,-0.48,0.84
-1.2355,-0.48,0.88
-1.2331,-0.48,0.92
-1.1911,-0.48,0.96
-1.2957,-0.44,-1
-1.3793,-0.44,-0.96
-1.4212,-0.44,-0.92
-1.4236,-0.44,-0.88
-1.3865,-0.44,-0.84
-1.308,-0.44,-0.8
-1.183,-0.44,-0.76
-0.99464,-0.44,-0.72
-0.64554,-0.44,-0.68
-0.90728,-0.44,-0.64
-1.1276,-0.44,-0.6
-1.2712,-0.44,-0.56
-1.3646,-0.44,-0.52
-1.4154,-0.44,-0.48
-1.4264,-0.44,-0.44
-1.3981,-0.44,-0.4
-1.329,-0.44,-0.36
-1.215,-0.44,-0.32
-1.0434,-0.44,-0.28
-0.75751,-0.44,-0.24
-0.83965,-0.44,-0.2
-1.0874,-0.44,-0.16
-1.2444,-0.44,-0.12
-1.3478,-0.44,-0.08
-1.4077,-0.44,-0.04
-1.4274,-0.44,0
-1.4077,-0.44,0.04
-1.3478,-0.44,0.08
-1.2444,-0.44,0.12
-1.0874,-0.44,0.16
-0.83965,-0.44,0.2
-0.75751,-0.44,0.24
-1.0434,-0.44,0.28
-1.215,-0.44,0.32
-1.329,-0.44,0.36
-1.3981,-0.44,0.4
-1.4264,-0.44,0.44
-1.4154,-0.44,0.48
-1.3646,-0.44,0.52
-1.2712,-0.44,0.56
-1.1276,-0.44,0.6
-0.90728,-0.44,0.64
-0.64554,-0.44,0.68
-0.99464,-0.44,0.72
-1.183,-0.44,0.76
-1.308,-0.44,0.8
-1.3865,-0.44,0.84
-1.4236,-0.44,0.88
-1.4212,-0.44,0.92
-1.3793,-0.44,0.96
-1.4667,-0.4,-1
-1.5504,-0.4,-0.96
-1.5923,-0.4,-0.92
-1.5947,-0.4,-0.88
-1.5575,-0.4,-0.84
-1.4791,-0.4,-0.8
-1.3541,-0.4,-0.76
-1.1657,-0.4,-0.72
-0.81663,-0.4,-0.68
-1.0784,-0.4,-0.64
-1.2987,-0.4,-0.6
-1.4423,-0.4,-0.56
-1.5357,-0.4,-0.52
-1.5865,-0.4,-0.48
-1.5975,-0.4,-0.44
-1.5692,-0.4,-0.4
-1.5001,-0.4,-0.36
-1.3861,-0.4,-0.32
-1.2145,-0.4,-0.28
-0.9286,-0.4,-0.24
-1.0107,-0.4,-0.2
-1.2585,-0.4,-0.16
-1.4155,-0.4,-0.12
-1.5189,-0.4,-0.08
-1.5788,-0.4,-0.04
-1.5985,-0.4,0
-1.5788,-0.4,0.04
-1.5189,-0.4,0.08
-1.4155,-0.4,0.12
-1.2585,-0.4,0.16
-1.0107,-0.4,0.2
-0.9286,-0.4,0.24
-1.2145,-0.4,0.28
-1.3861,-0.4,0.32
-1.5001,-0.4,0.36
-1.5692,-0.4,0.4
-1.5975,-0.4,0.44
-1.5865,-0.4,0.48
-1.5357,-0.4,0.52
-1.4423,-0.4,0.56
-1.2987,-0.4,0.6
-1.0784,-0.4,0.64
-0.81663,-0.4,0.68
-1.1657,-0.4,0.72
-1.3541,-0.4,0.76
-1.4791,-0.4,0.8
-1.5575,-0.4,0.84
-1.5947,-0.4,0.88
-1.5923,-0.4,0.92
-1.5504,-0.4,0.96
-1.614,-0.36,-1
-1.6976,-0.36,-0.96
-1.7396,-0.36,-0.92
-1.7419,-0.36,-0.88
-1.7048,-0.36,-0.84
-1.6264,-0.36,-0.8
-1.5013,-0.36,-0.76
-1.313,-0.36,-0.72
-0.96386,-0.36,-0.68
-1.2256,-0.36,-0.64
-1.4459,-0.36,-0.6
-1.5895,-0.36,-0.56
-1.6829,-0.36,-0.52
-1.7338,-0.36,-0.48
-1.7448,-0.36,-0.44
-1.7164,-0.36,-0.4
-1.6473,-0.36,-0.36
-1.5333,-0.36,-0.32
-1.3617,-0.36,-0.28
-1.0758,-0.36,-0.24
-1.158,-0.36,-0.2
-1.4058,-0.36,-0.16
-1.5627,-0.36,-0.12
-1.6662,-0.36,-0.08
-1.726,-0.36,-0.04
-1.7457,-0.36,0
-1.726,-0.36,0.04
-1.6662,-0.36,0.08
-1.5627,-0.36,0.12
-1.4058,-0.36,0.16
-1.158,-0.36,0.2
-1.0758,-0.36,0.24
-1.3617,-0.36,0.28
-1.5333,-0.36,0.32
-1.6473,-0.36,0.36
-1.7164,-0.36,0.4
-1.7448,-0.36,0.44
-1.7338,-0.36,0.48
-1.6829,-0.36,0.52
-1.5895,-0.36,0.56
-1.4459,-0.36,0.6
-1.2256,-0.36,0.64
-0.96386,-0.36,0.68
-1.313,-0.36,0.72
-1.5013,-0.36,0.76
-1.6264,-0.36,0.8
-1.7048,-0.36,0.84
-1.7419,-0.36,0.88
-1.7396,-0.36,0.92
-1.6976,-0.36,0.96
-1.7315,-0.32,-1
-1.8151,-0.32,-0.96
-1.8571,-0.32,-0.92
-1.8594,-0.32,-0.88
-1.8223,-0.32,-0.84
-1.7439,-0.32,-0.8
-1.6188,-0.32,-0.76
-1.4305,-0.32,-0.72
-1.0814,-0.32,-0.68
-1.3431,-0.32,-0.64
-1.5634,-0.32,-0.6
-1.707,-0.32,-0.56
-1.8004,-0.32,-0.52
-1.8513,-0.32,-0.48
-1.8623,-0.32,-0.44
-1.8339,-0.32,-0.4
-1.7648,-0.32,-0.36
-1.6508,-0.32,-0.32
-1.4792,-0.32,-0.28
-1.1933,-0.32,-0.24
-1.2755,-0.32,-0.2
-1.5233,-0.32,-0.16
-1.6802,-0.32,-0.12
-1.7837,-0.32,-0.08
-1.8435,-0.32,-0.04
-1.8632,-0.32,0
-1.8435,-0.32,0.04
-1.7837,-0.32,0.08
-1.6802,-0.32,0.12
-1.5233,-0.32,0.16
-1.2755,-0.32,0.2
-1.1933,-0.32,0.24
-1.4792,-0.32,0.28
-1.6508,-0.32,0.32
-1.7648,-0.32,0.36
-1.8339,-0.32,0.4
-1.8623,-0.32,0.44
-1.8513,-0.32,0.48
-1.8004,-0.32,0.52
-1.707,-0.32,0.56
-1.5634,-0.32,0.6
-1.3431,-0.32,0.64
-1.0814,-0.32,0.68
-1.4305,-0.32,0.72
-1.6188,-0.32,0.76
-1.7439,-0.32,0.8
-1.8223,-0.32,0.84
-1.8594,-0.32,0.88
-1.8571,-0.32,0.92
-1.8151,-0.32,0.96
-1.8146,-0.28,-1
-1.8982,-0.28,-0.96
-1.9401,-0.28,-0.92
-1.9425,-0.28,-0.88
-1.9054,-0.28,-0.84
-1.827,-0.28,-0.8
-1.7019,-0.28,-0.76
-1.5136,-0.28,-0.72
-1.1645,-0.28,-0.68
-1.4262,-0.28,-0.64
-1.6465,-0.28,-0.6
-1.7901,-0.28,-0.56
-1.8835,-0.28,-0.52
-1.9344,-0.28,-0.48
-1.9454,-0.28,-0.44
-1.917,-0.28,-0.4
-1.8479,-0.28,-0.36
-1.7339,-0.28,-0.32
-1.5623,-0.28,-0.28
-1.2764,-0.28,-0.24
-1.3586,-0.28,-0.2
-1.6064,-0.28,-0.16
-1.7633,-0.28,-0.12
-1.8668,-0.28,-0.08
-1.9266,-0.28,-0.04
-1.9463,-0.28,0
-1.9266,-0.28,0.04
-1.8668,-0.28,0.08
-1.7633,-0.28,0.12
-1.6064,-0.28,0.16
-1.3586,-0.28,0.2
